employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP1716,Employee 1716,Sales,Sales Executive,12936.0,No,0.9271813419293072,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1718,Employee 1718,Research & Development,Laboratory Technician,2305.0,No,0.9697056892749772,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1719,Employee 1719,Research & Development,Research Director,16704.0,No,0.1257440587390345,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1720,Employee 1720,Research & Development,Research Scientist,3433.0,No,0.9233452164198915,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1721,Employee 1721,Research & Development,Laboratory Technician,3477.0,No,0.18962849378906269,Low Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1722,Employee 1722,Human Resources,Human Resources,6430.0,No,0.7009155454310368,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1724,Employee 1724,Research & Development,Manufacturing Director,6516.0,Yes,0.9781274083227239,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1725,Employee 1725,Research & Development,Laboratory Technician,3907.0,No,0.3902115559532711,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1727,Employee 1727,Research & Development,Healthcare Representative,5562.0,No,0.03677587330126582,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1728,Employee 1728,Research & Development,Manufacturing Director,6883.0,No,0.10833805492872102,Low Risk,Continue standard engagement and positive reinforcement.
EMP1729,Employee 1729,Research & Development,Research Scientist,2862.0,No,0.6468779978118001,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1731,Employee 1731,Sales,Sales Executive,4978.0,No,0.7741305162557303,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1732,Employee 1732,Sales,Sales Executive,10368.0,Yes,0.5840516675384153,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1733,Employee 1733,Sales,Sales Executive,6134.0,Yes,0.9204754898507169,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1734,Employee 1734,Sales,Sales Executive,6735.0,No,0.976894085801749,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1735,Employee 1735,Research & Development,Laboratory Technician,3295.0,No,0.928208549773752,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1736,Employee 1736,Research & Development,Manufacturing Director,5238.0,No,0.08582281035100846,Low Risk,Review work schedule for better balance.
EMP1737,Employee 1737,Research & Development,Laboratory Technician,6472.0,Yes,0.8802652912912707,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1739,Employee 1739,Sales,Sales Executive,9610.0,No,0.982997519462288,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1740,Employee 1740,Sales,Manager,19833.0,No,0.07472667569737347,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1744,Employee 1744,Human Resources,Human Resources,9756.0,No,0.3653825393493739,Low Risk,Continue standard engagement and positive reinforcement.
EMP1745,Employee 1745,Research & Development,Research Scientist,4968.0,No,0.680917951378365,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1746,Employee 1746,Human Resources,Human Resources,2145.0,No,0.9534529518665723,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1747,Employee 1747,Human Resources,Human Resources,2180.0,No,0.9169905727134916,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1749,Employee 1749,Sales,Sales Executive,8346.0,No,0.1501201513395564,Low Risk,Continue standard engagement and positive reinforcement.
EMP1751,Employee 1751,Research & Development,Research Scientist,3445.0,No,0.21383517514480008,Low Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1752,Employee 1752,Sales,Sales Representative,2760.0,No,0.8750476881840831,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1753,Employee 1753,Research & Development,Healthcare Representative,6294.0,Yes,0.7436942726521767,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1754,Employee 1754,Sales,Sales Executive,7140.0,No,0.0910308203110791,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1755,Employee 1755,Research & Development,Research Scientist,2932.0,Yes,0.8586277962068285,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1756,Employee 1756,Sales,Sales Executive,5147.0,No,0.09027441342266407,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1757,Employee 1757,Sales,Sales Executive,4507.0,No,0.018331817676161502,Low Risk,Continue standard engagement and positive reinforcement.
EMP1758,Employee 1758,Sales,Sales Executive,8564.0,Yes,0.9979294130938267,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1760,Employee 1760,Research & Development,Laboratory Technician,2468.0,No,0.9489741830818178,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1761,Employee 1761,Sales,Sales Executive,8161.0,No,0.8056234552013284,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1762,Employee 1762,Research & Development,Research Scientist,2109.0,No,0.8745656444612785,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1763,Employee 1763,Research & Development,Healthcare Representative,5294.0,No,0.04066359689332692,Low Risk,Continue standard engagement and positive reinforcement.
EMP1764,Employee 1764,Research & Development,Research Scientist,2718.0,No,0.8634789302089083,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1766,Employee 1766,Research & Development,Healthcare Representative,5811.0,Yes,0.9924091947028493,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1767,Employee 1767,Research & Development,Research Scientist,2437.0,Yes,0.9974153435758026,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1768,Employee 1768,Research & Development,Laboratory Technician,2766.0,No,0.8274026172513096,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1770,Employee 1770,Research & Development,Research Director,19038.0,No,0.6866785887859678,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1771,Employee 1771,Research & Development,Research Scientist,3055.0,No,0.8287744621828376,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1772,Employee 1772,Research & Development,Laboratory Technician,2289.0,No,0.6933089674176894,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1774,Employee 1774,Sales,Sales Executive,4001.0,Yes,0.9104376196984784,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1775,Employee 1775,Research & Development,Manufacturing Director,12965.0,Yes,0.9628291523782897,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1778,Employee 1778,Human Resources,Human Resources,3539.0,No,0.1494741717448196,Low Risk,Continue standard engagement and positive reinforcement.
EMP1779,Employee 1779,Sales,Sales Executive,6029.0,No,0.33557913062532807,Low Risk,Continue standard engagement and positive reinforcement.
EMP1780,Employee 1780,Sales,Sales Representative,2679.0,No,0.9029142020314579,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1782,Employee 1782,Research & Development,Laboratory Technician,3702.0,No,0.01350425689907288,Low Risk,Continue standard engagement and positive reinforcement.
EMP1783,Employee 1783,Research & Development,Laboratory Technician,2398.0,Yes,0.9904649147650284,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1784,Employee 1784,Sales,Sales Executive,5468.0,No,0.6196908336493855,High Risk,Continue standard engagement and positive reinforcement.
EMP1786,Employee 1786,Research & Development,Manager,13116.0,No,0.09876510926624858,Low Risk,Continue standard engagement and positive reinforcement.
EMP1787,Employee 1787,Sales,Sales Executive,4189.0,No,0.03749659565022427,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1789,Employee 1789,Research & Development,Research Director,19328.0,Yes,0.6488078193198515,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1790,Employee 1790,Research & Development,Healthcare Representative,8321.0,Yes,0.9660916293050587,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1792,Employee 1792,Research & Development,Research Scientist,2342.0,Yes,0.9803015333125609,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1794,Employee 1794,Human Resources,Human Resources,4071.0,No,0.02399229748542527,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1797,Employee 1797,Sales,Sales Executive,5813.0,Yes,0.9139991905049216,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1798,Employee 1798,Research & Development,Research Scientist,3143.0,No,0.9013714377765873,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1799,Employee 1799,Research & Development,Research Scientist,2044.0,No,0.6572907419564007,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1800,Employee 1800,Research & Development,Research Director,13464.0,No,0.016611962947350047,Low Risk,Continue standard engagement and positive reinforcement.
EMP1801,Employee 1801,Sales,Sales Executive,7991.0,No,0.11664391872026787,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1802,Employee 1802,Research & Development,Laboratory Technician,3377.0,No,0.6889800514508279,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1803,Employee 1803,Research & Development,Healthcare Representative,5538.0,No,0.6385041871436259,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1804,Employee 1804,Research & Development,Manufacturing Director,5762.0,No,0.02118034311467984,Low Risk,Continue standard engagement and positive reinforcement.
EMP1805,Employee 1805,Human Resources,Human Resources,2592.0,No,0.9852656788926187,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1807,Employee 1807,Research & Development,Laboratory Technician,5346.0,No,0.5374208678670577,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1809,Employee 1809,Research & Development,Manufacturing Director,4213.0,No,0.8863579482758974,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1812,Employee 1812,Sales,Sales Executive,4127.0,No,0.14486474459502707,Low Risk,Continue standard engagement and positive reinforcement.
EMP1813,Employee 1813,Research & Development,Research Scientist,2438.0,No,0.8555146196522345,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1814,Employee 1814,Research & Development,Healthcare Representative,6870.0,No,0.7709480546031247,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1815,Employee 1815,Sales,Sales Executive,10447.0,Yes,0.41274597349128817,Low Risk,Reduce overtime load where possible to prevent burnout.
EMP1816,Employee 1816,Research & Development,Manufacturing Director,9667.0,No,0.2948438096678597,Low Risk,Continue standard engagement and positive reinforcement.
EMP1818,Employee 1818,Human Resources,Human Resources,2148.0,Yes,0.9719299266362946,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1821,Employee 1821,Research & Development,Healthcare Representative,8926.0,No,0.09637257780676936,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1822,Employee 1822,Research & Development,Healthcare Representative,6513.0,No,0.023494619151637783,Low Risk,Continue standard engagement and positive reinforcement.
EMP1823,Employee 1823,Sales,Sales Executive,6799.0,No,0.023538125621699147,Low Risk,Continue standard engagement and positive reinforcement.
EMP1824,Employee 1824,Sales,Manager,16291.0,No,0.19677820731844092,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1826,Employee 1826,Research & Development,Laboratory Technician,2705.0,No,0.9760481947867723,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1827,Employee 1827,Research & Development,Manufacturing Director,10333.0,Yes,0.6513911430177223,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1829,Employee 1829,Research & Development,Healthcare Representative,4448.0,No,0.15693598956840063,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1830,Employee 1830,Research & Development,Research Scientist,6854.0,No,0.019275978996336474,Low Risk,Review work schedule for better balance.
EMP1833,Employee 1833,Sales,Sales Executive,9637.0,No,0.9720883033263485,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1834,Employee 1834,Research & Development,Research Scientist,3591.0,No,0.24528489425303693,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1835,Employee 1835,Sales,Sales Representative,5405.0,Yes,0.9783289660795215,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1836,Employee 1836,Sales,Sales Executive,4684.0,No,0.02228600934386291,Low Risk,Continue standard engagement and positive reinforcement.
EMP1837,Employee 1837,Research & Development,Research Director,15787.0,Yes,0.9305991914951565,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1839,Employee 1839,Research & Development,Research Scientist,1514.0,No,0.9635094713363026,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1842,Employee 1842,Human Resources,Human Resources,2956.0,No,0.9978235125981615,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1844,Employee 1844,Human Resources,Human Resources,2335.0,Yes,0.9972542431040816,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1845,Employee 1845,Sales,Sales Executive,5154.0,No,0.05697644565195931,Low Risk,Continue standard engagement and positive reinforcement.
EMP1847,Employee 1847,Research & Development,Research Scientist,6962.0,Yes,0.9553826942150315,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1849,Employee 1849,Sales,Sales Executive,5675.0,No,0.5416013183949295,High Risk,Continue standard engagement and positive reinforcement.
EMP1850,Employee 1850,Research & Development,Laboratory Technician,2379.0,Yes,0.9719910497650357,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1852,Employee 1852,Research & Development,Laboratory Technician,3812.0,No,0.06898924324965049,Low Risk,Continue standard engagement and positive reinforcement.
EMP1853,Employee 1853,Sales,Sales Executive,4648.0,No,0.3313482629483261,Low Risk,Continue standard engagement and positive reinforcement.
EMP1854,Employee 1854,Research & Development,Research Scientist,2936.0,No,0.8843029370705879,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1856,Employee 1856,Research & Development,Laboratory Technician,2105.0,No,0.6257551863582859,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1857,Employee 1857,Research & Development,Manufacturing Director,8578.0,No,0.01605121830446486,Low Risk,Review work schedule for better balance.
EMP1858,Employee 1858,Human Resources,Human Resources,2706.0,No,0.8585500750287777,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1859,Employee 1859,Research & Development,Healthcare Representative,6384.0,No,0.5457597004575845,High Risk,Continue standard engagement and positive reinforcement.
EMP1860,Employee 1860,Research & Development,Laboratory Technician,3968.0,No,0.10142274885474147,Low Risk,Continue standard engagement and positive reinforcement.
EMP1862,Employee 1862,Sales,Sales Executive,9907.0,Yes,0.693125832970554,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1863,Employee 1863,Sales,Sales Executive,13225.0,No,0.7568692357159873,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1864,Employee 1864,Sales,Sales Representative,3540.0,No,0.11785518184555097,Low Risk,Continue standard engagement and positive reinforcement.
EMP1865,Employee 1865,Human Resources,Human Resources,2804.0,No,0.8001878669707252,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1866,Employee 1866,Research & Development,Manager,19392.0,No,0.3363246391517127,Low Risk,Continue standard engagement and positive reinforcement.
EMP1867,Employee 1867,Research & Development,Research Director,19665.0,No,0.04470366458088994,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1868,Employee 1868,Research & Development,Research Scientist,2439.0,Yes,0.9947634216121141,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1869,Employee 1869,Sales,Sales Executive,7314.0,No,0.05067042982548873,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1870,Employee 1870,Research & Development,Research Scientist,4774.0,No,0.6879227563697768,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1871,Employee 1871,Research & Development,Research Scientist,3902.0,No,0.03416152462155496,Low Risk,Continue standard engagement and positive reinforcement.
EMP1873,Employee 1873,Research & Development,Research Scientist,2662.0,No,0.8182570941233464,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1875,Employee 1875,Sales,Sales Representative,2856.0,No,0.8931774201554737,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1876,Employee 1876,Sales,Sales Representative,1081.0,No,0.8490602257045662,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1878,Employee 1878,Research & Development,Research Scientist,2472.0,Yes,0.9720741546872032,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1880,Employee 1880,Sales,Sales Executive,5673.0,Yes,0.8013701144757804,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1881,Employee 1881,Research & Development,Laboratory Technician,4197.0,No,0.04606333423196305,Low Risk,Continue standard engagement and positive reinforcement.
EMP1882,Employee 1882,Sales,Sales Executive,9713.0,Yes,0.868983540473834,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1883,Employee 1883,Research & Development,Laboratory Technician,2062.0,No,0.8421307167572196,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1885,Employee 1885,Research & Development,Research Scientist,4284.0,Yes,0.9541977939656068,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1886,Employee 1886,Research & Development,Manufacturing Director,4788.0,Yes,0.6016809519700822,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1888,Employee 1888,Research & Development,Manufacturing Director,5906.0,No,0.050359124929800415,Low Risk,Review work schedule for better balance.
EMP1890,Employee 1890,Human Resources,Human Resources,3886.0,No,0.07328045967895859,Low Risk,Review work schedule for better balance.
EMP1892,Employee 1892,Research & Development,Manager,16823.0,No,0.8102657745549364,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1893,Employee 1893,Research & Development,Research Scientist,2933.0,Yes,0.9777448484737807,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1898,Employee 1898,Sales,Sales Executive,6500.0,No,0.30505691504598725,Low Risk,Review work schedule for better balance.
EMP1900,Employee 1900,Research & Development,Manager,17174.0,No,0.12051448512721911,Low Risk,Continue standard engagement and positive reinforcement.
EMP1903,Employee 1903,Research & Development,Healthcare Representative,5033.0,No,0.15964377820129397,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1905,Employee 1905,Research & Development,Research Scientist,2307.0,Yes,0.9948403554400898,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1907,Employee 1907,Research & Development,Laboratory Technician,2587.0,No,0.9359550184816222,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1908,Employee 1908,Sales,Sales Executive,5507.0,No,0.8720193489353941,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1909,Employee 1909,Sales,Sales Executive,4393.0,No,0.041998111237609395,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1911,Employee 1911,Research & Development,Research Director,13348.0,No,0.5029192117456776,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1912,Employee 1912,Sales,Sales Executive,6583.0,Yes,0.7576449770236707,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1915,Employee 1915,Sales,Sales Executive,8103.0,Yes,0.7019563198299894,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1916,Employee 1916,Research & Development,Laboratory Technician,3978.0,No,0.3852370796619653,Low Risk,Review work schedule for better balance.
EMP1918,Employee 1918,Research & Development,Laboratory Technician,2544.0,No,0.8702939681039917,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1922,Employee 1922,Research & Development,Healthcare Representative,5399.0,No,0.05527750556488452,Low Risk,Continue standard engagement and positive reinforcement.
EMP1924,Employee 1924,Sales,Sales Executive,5487.0,No,0.02024998133636426,Low Risk,Review work schedule for better balance.
EMP1927,Employee 1927,Sales,Sales Executive,6834.0,Yes,0.9284499490056767,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1928,Employee 1928,Sales,Sales Representative,1091.0,No,0.9980691567143494,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1929,Employee 1929,Sales,Sales Executive,5736.0,No,0.9473861564368387,High Risk,Continue standard engagement and positive reinforcement.
EMP1931,Employee 1931,Research & Development,Research Scientist,2226.0,No,0.7061124051922253,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1932,Employee 1932,Research & Development,Research Scientist,5747.0,Yes,0.9708867214542078,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1933,Employee 1933,Sales,Sales Executive,9854.0,Yes,0.6394035054731347,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1934,Employee 1934,Research & Development,Research Scientist,5467.0,No,0.08466825053181011,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1935,Employee 1935,Sales,Sales Executive,5380.0,No,0.4600800551962796,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1936,Employee 1936,Research & Development,Manufacturing Director,5151.0,No,0.9238638732245129,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1937,Employee 1937,Research & Development,Research Scientist,2133.0,Yes,0.9877359498293802,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1938,Employee 1938,Sales,Manager,17875.0,Yes,0.9901787921273423,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1939,Employee 1939,Research & Development,Research Scientist,2432.0,Yes,0.9817302807088393,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1940,Employee 1940,Research & Development,Research Scientist,4771.0,No,0.019992353557730925,Low Risk,Continue standard engagement and positive reinforcement.
EMP1941,Employee 1941,Research & Development,Research Director,19161.0,No,0.034530284556418434,Low Risk,Continue standard engagement and positive reinforcement.
EMP1943,Employee 1943,Sales,Sales Executive,5087.0,Yes,0.9351557992220902,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1944,Employee 1944,Human Resources,Human Resources,2863.0,No,0.9578558736521015,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1945,Employee 1945,Sales,Sales Executive,5561.0,No,0.9586711881970539,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1947,Employee 1947,Research & Development,Research Scientist,2144.0,No,0.8785454154769031,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1948,Employee 1948,Research & Development,Research Scientist,3065.0,Yes,0.8925378176708401,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1949,Employee 1949,Research & Development,Laboratory Technician,2810.0,No,0.9808738026662448,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1950,Employee 1950,Sales,Sales Executive,9888.0,No,0.42978049763427245,Low Risk,Review work schedule for better balance.
EMP1951,Employee 1951,Sales,Sales Executive,8628.0,No,0.021843262250914618,Low Risk,Review work schedule for better balance.
EMP1952,Employee 1952,Research & Development,Laboratory Technician,2867.0,No,0.7745868333419327,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1954,Employee 1954,Research & Development,Healthcare Representative,5373.0,No,0.8339628814268474,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1955,Employee 1955,Research & Development,Healthcare Representative,6667.0,No,0.02449062683770935,Low Risk,Continue standard engagement and positive reinforcement.
EMP1956,Employee 1956,Research & Development,Research Scientist,5003.0,No,0.7620031494864006,High Risk,Low job satisfaction detected. Recommend a career development check-in.
