employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP1489,Employee 1489,Sales,Sales Executive,4599.0,Yes,0.9197229329676607,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1492,Employee 1492,Sales,Sales Representative,2404.0,No,0.6916359330962853,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1494,Employee 1494,Research & Development,Laboratory Technician,3172.0,Yes,0.9395045946069978,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1495,Employee 1495,Sales,Sales Representative,2033.0,No,0.7776682531124812,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1496,Employee 1496,Research & Development,Manufacturing Director,10209.0,Yes,0.8762852843881302,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1497,Employee 1497,Sales,Sales Executive,8620.0,No,0.3261675163988322,Low Risk,Continue standard engagement and positive reinforcement.
EMP1499,Employee 1499,Human Resources,Human Resources,2064.0,No,0.6251185989557377,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1501,Employee 1501,Research & Development,Healthcare Representative,4035.0,Yes,0.7267982409317918,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1502,Employee 1502,Research & Development,Laboratory Technician,3838.0,No,0.6104312307429832,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1503,Employee 1503,Sales,Sales Executive,4591.0,Yes,0.8404363437285284,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1504,Employee 1504,Research & Development,Laboratory Technician,2561.0,No,0.8149044139795498,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1506,Employee 1506,Research & Development,Research Scientist,1563.0,No,0.8535025444478553,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1507,Employee 1507,Sales,Sales Executive,4898.0,No,0.5497827614207794,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1509,Employee 1509,Research & Development,Laboratory Technician,4789.0,No,0.4537388082015432,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1513,Employee 1513,Research & Development,Laboratory Technician,3180.0,No,0.7080744589000514,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1514,Employee 1514,Research & Development,Manufacturing Director,6549.0,No,0.592873545471469,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1515,Employee 1515,Research & Development,Healthcare Representative,6388.0,Yes,0.8878289476442116,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1516,Employee 1516,Research & Development,Manager,11244.0,No,0.35617601253494335,Low Risk,Continue standard engagement and positive reinforcement.
EMP1520,Employee 1520,Research & Development,Manager,16032.0,No,0.5375918663262863,High Risk,Continue standard engagement and positive reinforcement.
EMP1522,Employee 1522,Research & Development,Research Scientist,2362.0,No,0.8136090503172307,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1523,Employee 1523,Research & Development,Research Director,16328.0,No,0.49217932116093444,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1525,Employee 1525,Research & Development,Manufacturing Director,8376.0,No,0.39593836508206337,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1527,Employee 1527,Sales,Manager,16606.0,No,0.36371357951391964,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1529,Employee 1529,Research & Development,Healthcare Representative,8606.0,No,0.7619988936803124,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1533,Employee 1533,Research & Development,Laboratory Technician,2272.0,No,0.7580309750286193,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1534,Employee 1534,Research & Development,Laboratory Technician,2018.0,No,0.8916993893413511,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1535,Employee 1535,Sales,Sales Executive,7083.0,Yes,0.8191882269457921,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1537,Employee 1537,Research & Development,Research Scientist,4084.0,No,0.6703109149218123,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1539,Employee 1539,Research & Development,Research Director,14411.0,Yes,0.8115419042419042,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1541,Employee 1541,Sales,Sales Representative,2308.0,Yes,0.9045637446780056,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1542,Employee 1542,Research & Development,Laboratory Technician,4841.0,No,0.5665511279594746,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1543,Employee 1543,Research & Development,Research Scientist,4285.0,No,0.49099508998930974,Low Risk,Continue standard engagement and positive reinforcement.
EMP1544,Employee 1544,Research & Development,Healthcare Representative,9715.0,No,0.5256049217615577,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1545,Employee 1545,Research & Development,Manufacturing Director,4320.0,No,0.3755390929928484,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1546,Employee 1546,Research & Development,Research Scientist,2132.0,No,0.6523823126760524,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1547,Employee 1547,Research & Development,Healthcare Representative,10124.0,Yes,0.7858176660049355,High Risk,Reduce overtime load where possible to prevent burnout.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1548,Employee 1548,Sales,Sales Executive,5473.0,No,0.6719893511597701,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1549,Employee 1549,Research & Development,Laboratory Technician,5207.0,Yes,0.8144379616031856,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1550,Employee 1550,Human Resources,Manager,16437.0,Yes,0.7850815516822869,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1551,Employee 1551,Research & Development,Laboratory Technician,2296.0,No,0.8282851548934762,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1552,Employee 1552,Research & Development,Healthcare Representative,4069.0,Yes,0.8782579802229732,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1553,Employee 1553,Research & Development,Healthcare Representative,7441.0,No,0.5067466313184719,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1554,Employee 1554,Sales,Sales Representative,2430.0,No,0.6366764681640676,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1555,Employee 1555,Research & Development,Research Scientist,5878.0,No,0.3007477998944891,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1556,Employee 1556,Sales,Sales Representative,2644.0,Yes,0.8233357545947294,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1557,Employee 1557,Sales,Sales Executive,6439.0,No,0.3680540385659619,Low Risk,Continue standard engagement and positive reinforcement.
EMP1558,Employee 1558,Research & Development,Research Scientist,2451.0,No,0.7043848912328267,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1560,Employee 1560,Sales,Sales Executive,6392.0,No,0.8728405151725673,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1562,Employee 1562,Sales,Sales Executive,9714.0,No,0.34411093061827747,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1563,Employee 1563,Human Resources,Human Resources,6077.0,No,0.44788520773447454,Low Risk,Continue standard engagement and positive reinforcement.
EMP1564,Employee 1564,Research & Development,Laboratory Technician,2450.0,No,0.6706858771990176,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1568,Employee 1568,Sales,Sales Executive,9250.0,No,0.325640219918996,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1569,Employee 1569,Research & Development,Laboratory Technician,2074.0,Yes,0.8846209150326796,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1572,Employee 1572,Research & Development,Manufacturing Director,10169.0,No,0.3591316974196656,Low Risk,Continue standard engagement and positive reinforcement.
EMP1573,Employee 1573,Research & Development,Manufacturing Director,4855.0,No,0.3405252136836187,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1574,Employee 1574,Research & Development,Research Scientist,4087.0,No,0.38893708389846327,Low Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1576,Employee 1576,Research & Development,Research Scientist,2367.0,No,0.7182010362709508,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1577,Employee 1577,Research & Development,Research Scientist,2972.0,No,0.8672180063312723,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1578,Employee 1578,Sales,Manager,19586.0,No,0.36262836650121294,Low Risk,Continue standard engagement and positive reinforcement.
EMP1580,Employee 1580,Research & Development,Research Scientist,5484.0,No,0.2763291778721601,Low Risk,Review work schedule for better balance.
EMP1581,Employee 1581,Research & Development,Research Scientist,2061.0,No,0.7898086273428665,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1582,Employee 1582,Sales,Sales Executive,9924.0,No,0.33672055999751227,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1583,Employee 1583,Sales,Sales Executive,4198.0,No,0.363026872583155,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1585,Employee 1585,Sales,Sales Executive,6815.0,No,0.4957750180850739,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1586,Employee 1586,Research & Development,Laboratory Technician,4723.0,Yes,0.8318829062484986,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1587,Employee 1587,Research & Development,Healthcare Representative,6142.0,Yes,0.8797995744132868,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1588,Employee 1588,Sales,Sales Executive,8237.0,No,0.2749131066156146,Low Risk,Continue standard engagement and positive reinforcement.
EMP1590,Employee 1590,Research & Development,Healthcare Representative,8853.0,No,0.6051683740483135,High Risk,Continue standard engagement and positive reinforcement.
EMP1591,Employee 1591,Sales,Manager,19331.0,Yes,0.7464435517943536,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1592,Employee 1592,Research & Development,Research Scientist,2073.0,No,0.6211774234673311,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1594,Employee 1594,Research & Development,Laboratory Technician,5562.0,Yes,0.8670711069253209,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1595,Employee 1595,Research & Development,Manager,19613.0,No,0.4656154580063673,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1596,Employee 1596,Research & Development,Laboratory Technician,3407.0,No,0.4864907769779558,Low Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1597,Employee 1597,Research & Development,Healthcare Representative,5063.0,No,0.4321443659053862,Low Risk,Review work schedule for better balance.
EMP1598,Employee 1598,Sales,Sales Executive,4639.0,No,0.4650441252991074,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1599,Employee 1599,Research & Development,Laboratory Technician,4876.0,No,0.3504173396251282,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1601,Employee 1601,Research & Development,Laboratory Technician,2690.0,No,0.7141426021084719,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1602,Employee 1602,Sales,Manager,17567.0,No,0.6309248071487109,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1604,Employee 1604,Research & Development,Laboratory Technician,2408.0,Yes,0.9631467966641009,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1605,Employee 1605,Research & Development,Research Scientist,2814.0,Yes,0.9358707261417699,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1606,Employee 1606,Research & Development,Healthcare Representative,11245.0,Yes,0.7234714799916052,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1607,Employee 1607,Research & Development,Research Scientist,3312.0,No,0.5878180509156126,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1608,Employee 1608,Research & Development,Research Director,19049.0,Yes,0.6846032800444068,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1609,Employee 1609,Research & Development,Research Scientist,2141.0,No,0.6519863842691196,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1611,Employee 1611,Research & Development,Laboratory Technician,5769.0,Yes,0.8685734994771178,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1612,Employee 1612,Sales,Sales Executive,4385.0,No,0.7255747702214447,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1613,Employee 1613,Sales,Sales Executive,5332.0,No,0.498978419788249,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1614,Employee 1614,Research & Development,Manufacturing Director,4663.0,Yes,0.8696993955175675,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1615,Employee 1615,Research & Development,Manufacturing Director,4724.0,No,0.3707391494915619,Low Risk,Continue standard engagement and positive reinforcement.
EMP1617,Employee 1617,Research & Development,Laboratory Technician,3211.0,No,0.7645649026831701,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1618,Employee 1618,Research & Development,Manufacturing Director,5377.0,No,0.3752127854129102,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1619,Employee 1619,Research & Development,Laboratory Technician,4066.0,No,0.3972453907483957,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1621,Employee 1621,Research & Development,Research Scientist,5208.0,No,0.4832156682412955,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1622,Employee 1622,Research & Development,Manufacturing Director,4877.0,No,0.8031730449835472,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1623,Employee 1623,Research & Development,Research Scientist,3117.0,No,0.5905792812967385,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1624,Employee 1624,Sales,Sales Representative,1569.0,Yes,0.8833799636177886,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1625,Employee 1625,Human Resources,Manager,19658.0,No,0.4767205411563913,Low Risk,Continue standard engagement and positive reinforcement.
EMP1627,Employee 1627,Research & Development,Laboratory Technician,3069.0,No,0.5652017516687287,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1628,Employee 1628,Research & Development,Manufacturing Director,10435.0,No,0.4746274331816441,Low Risk,Continue standard engagement and positive reinforcement.
EMP1630,Employee 1630,Research & Development,Healthcare Representative,4148.0,No,0.3344702814553481,Low Risk,Continue standard engagement and positive reinforcement.
EMP1631,Employee 1631,Research & Development,Manufacturing Director,5768.0,No,0.38749125218714864,Low Risk,Review work schedule for better balance.
EMP1633,Employee 1633,Research & Development,Manufacturing Director,5042.0,No,0.7700860931892102,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1635,Employee 1635,Research & Development,Manufacturing Director,5770.0,No,0.2258784800496979,Low Risk,Continue standard engagement and positive reinforcement.
EMP1638,Employee 1638,Research & Development,Manufacturing Director,7756.0,Yes,0.7855434445542131,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1639,Employee 1639,Sales,Sales Executive,10306.0,No,0.5222282236565916,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1640,Employee 1640,Research & Development,Research Scientist,3936.0,No,0.6111361849783624,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1641,Employee 1641,Research & Development,Manufacturing Director,7945.0,Yes,0.8939788531621861,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1642,Employee 1642,Human Resources,Human Resources,5743.0,Yes,0.862526012673393,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1644,Employee 1644,Research & Development,Manager,15202.0,No,0.47445729297876765,Low Risk,Continue standard engagement and positive reinforcement.
EMP1645,Employee 1645,Sales,Sales Executive,5440.0,Yes,0.9776390902232681,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1646,Employee 1646,Research & Development,Research Scientist,3760.0,Yes,0.8753564598731401,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1647,Employee 1647,Research & Development,Research Scientist,3517.0,No,0.47790362457623886,Low Risk,Continue standard engagement and positive reinforcement.
EMP1648,Employee 1648,Research & Development,Research Scientist,2580.0,No,0.6142012751788809,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1649,Employee 1649,Research & Development,Laboratory Technician,2166.0,Yes,0.9786305615551545,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1650,Employee 1650,Sales,Sales Executive,5869.0,No,0.3522112280670472,Low Risk,Continue standard engagement and positive reinforcement.
EMP1651,Employee 1651,Research & Development,Healthcare Representative,8008.0,No,0.44981052058767573,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1653,Employee 1653,Research & Development,Manufacturing Director,5206.0,No,0.40785226486959986,Low Risk,Continue standard engagement and positive reinforcement.
EMP1654,Employee 1654,Research & Development,Manufacturing Director,5295.0,No,0.4510514240345032,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1655,Employee 1655,Research & Development,Research Director,16413.0,No,0.5459912928795623,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1656,Employee 1656,Research & Development,Research Director,13269.0,No,0.45340356345588795,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1657,Employee 1657,Sales,Sales Representative,2783.0,No,0.6624400861983346,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1658,Employee 1658,Research & Development,Research Scientist,5433.0,No,0.24593242637431864,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1659,Employee 1659,Research & Development,Laboratory Technician,2013.0,No,0.8320326190257278,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1661,Employee 1661,Research & Development,Healthcare Representative,13966.0,Yes,0.6961361994424483,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1662,Employee 1662,Research & Development,Manufacturing Director,4374.0,No,0.40154323535027425,Low Risk,Continue standard engagement and positive reinforcement.
EMP1664,Employee 1664,Research & Development,Healthcare Representative,6842.0,No,0.4179095273736623,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1665,Employee 1665,Research & Development,Manager,17426.0,No,0.3875225977639095,Low Risk,Continue standard engagement and positive reinforcement.
EMP1666,Employee 1666,Research & Development,Research Director,17603.0,No,0.26503788308371434,Low Risk,Continue standard engagement and positive reinforcement.
EMP1667,Employee 1667,Sales,Sales Executive,4581.0,Yes,0.8254459481796368,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1668,Employee 1668,Research & Development,Research Scientist,4735.0,No,0.4037169953880618,Low Risk,Continue standard engagement and positive reinforcement.
EMP1669,Employee 1669,Sales,Sales Executive,4187.0,Yes,0.8821757974513263,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1670,Employee 1670,Sales,Sales Executive,5505.0,No,0.2885303841032006,Low Risk,Continue standard engagement and positive reinforcement.
EMP1671,Employee 1671,Research & Development,Research Scientist,5470.0,No,0.3075508190215517,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1673,Employee 1673,Sales,Sales Executive,5476.0,No,0.562815175963068,High Risk,Continue standard engagement and positive reinforcement.
EMP1674,Employee 1674,Research & Development,Laboratory Technician,2587.0,Yes,0.9157643092102988,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1675,Employee 1675,Research & Development,Laboratory Technician,2440.0,No,0.6794426009822426,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1676,Employee 1676,Sales,Manager,15972.0,No,0.35822685193401677,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1677,Employee 1677,Research & Development,Manager,15379.0,No,0.3500504376706449,Low Risk,Continue standard engagement and positive reinforcement.
EMP1678,Employee 1678,Sales,Sales Executive,7082.0,Yes,0.8647504817230913,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1680,Employee 1680,Sales,Sales Representative,2728.0,No,0.755852659910446,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1681,Employee 1681,Sales,Sales Executive,5368.0,Yes,0.8850378774250447,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1682,Employee 1682,Research & Development,Healthcare Representative,5347.0,No,0.6081605803674521,High Risk,Review work schedule for better balance.
EMP1683,Employee 1683,Human Resources,Human Resources,3195.0,Yes,0.8733228287222046,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1684,Employee 1684,Research & Development,Laboratory Technician,3989.0,Yes,0.8107951155118378,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1687,Employee 1687,Research & Development,Laboratory Technician,3306.0,No,0.7225979305603137,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1689,Employee 1689,Research & Development,Healthcare Representative,7005.0,No,0.3034180422638682,Low Risk,Continue standard engagement and positive reinforcement.
EMP1691,Employee 1691,Sales,Sales Representative,2655.0,Yes,0.8994434689503182,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1692,Employee 1692,Research & Development,Laboratory Technician,1393.0,No,0.659642183879665,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1693,Employee 1693,Research & Development,Laboratory Technician,2570.0,No,0.6381250574338307,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1694,Employee 1694,Research & Development,Research Scientist,3537.0,No,0.6003640130584282,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1696,Employee 1696,Research & Development,Laboratory Technician,3986.0,No,0.20295682120464473,Low Risk,Continue standard engagement and positive reinforcement.
EMP1697,Employee 1697,Research & Development,Healthcare Representative,10883.0,No,0.6574936655386421,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1698,Employee 1698,Research & Development,Laboratory Technician,2028.0,No,0.6637162122384532,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1700,Employee 1700,Sales,Sales Executive,9525.0,No,0.5510248246953806,High Risk,Review work schedule for better balance.
EMP1701,Employee 1701,Research & Development,Research Scientist,2929.0,No,0.6780590698915043,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1702,Employee 1702,Sales,Sales Representative,2275.0,Yes,0.87055949210618,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1703,Employee 1703,Research & Development,Healthcare Representative,7879.0,Yes,0.8272931823674319,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1704,Employee 1704,Research & Development,Research Scientist,4930.0,Yes,0.8408923109223029,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1706,Employee 1706,Sales,Sales Executive,7847.0,Yes,0.8178572263397963,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1707,Employee 1707,Research & Development,Research Scientist,4401.0,No,0.32048522984355526,Low Risk,Continue standard engagement and positive reinforcement.
EMP1708,Employee 1708,Sales,Sales Executive,9241.0,No,0.2929880989662165,Low Risk,Continue standard engagement and positive reinforcement.
EMP1709,Employee 1709,Research & Development,Laboratory Technician,2974.0,No,0.6284483920542366,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1710,Employee 1710,Sales,Sales Representative,4502.0,No,0.2895613445278973,Low Risk,Review work schedule for better balance.
EMP1712,Employee 1712,Research & Development,Healthcare Representative,10748.0,No,0.3554611983263859,Low Risk,Review work schedule for better balance.
EMP1714,Employee 1714,Human Resources,Human Resources,1555.0,No,0.79716366817666,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1716,Employee 1716,Sales,Sales Executive,12936.0,No,0.7355351076082499,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1718,Employee 1718,Research & Development,Laboratory Technician,2305.0,No,0.7052564794178595,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1719,Employee 1719,Research & Development,Research Director,16704.0,No,0.3801744070887654,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1720,Employee 1720,Research & Development,Research Scientist,3433.0,No,0.7966982843689528,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1721,Employee 1721,Research & Development,Laboratory Technician,3477.0,No,0.5192567196877653,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1722,Employee 1722,Human Resources,Human Resources,6430.0,No,0.696119799957233,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1724,Employee 1724,Research & Development,Manufacturing Director,6516.0,Yes,0.9326239161173423,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
